STATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00013882,6/2/1993,0,0,0,69,83,55
USW00013882,6/3/1993,0,0,0,73,89,57
USW00013882,6/4/1993,0,0,0,79,89,69
USW00013882,6/5/1993,0,0,0,73.5,85,62
USW00013882,6/6/1993,0,0,0,70.5,85,56
USW00013882,6/7/1993,0,0,0,78,92,64
USW00013882,6/8/1993,0,0,0,80.5,94,67
USW00013882,6/9/1993,0,0,0,81.5,96,67
USW00013882,6/10/1993,0,0,0,82,95,69
USW00013882,6/11/1993,0,0,0,81,95,67
USW00013882,6/12/1993,0.28,0,0,81.5,94,69
USW00013882,6/13/1993,0.04,0,0,79.5,91,68
USW00013882,6/14/1993,0.05,0,0,80.5,88,73
USW00013882,6/15/1993,0.67,0,0,78,88,68
USW00013882,6/16/1993,0,0,0,79,92,66
USW00013882,6/17/1993,0,0,0,81,92,70
USW00013882,6/18/1993,0,0,0,81.5,94,69
USW00013882,6/19/1993,0,0,0,80.5,91,70
USW00013882,6/20/1993,0,0,0,78,90,66
USW00013882,6/21/1993,0.14,0,0,76,80,72
USW00013882,6/22/1993,0,0,0,79.5,89,70
USW00013882,6/23/1993,0,0,0,79,92,66
USW00013882,6/24/1993,0.12,0,0,79.5,89,70
USW00013882,6/25/1993,0,0,0,76,84,68
USW00013882,6/26/1993,0,0,0,80,90,70
USW00013882,6/27/1993,0.24,0,0,78.5,93,64
USW00013882,6/28/1993,0,0,0,79,91,67
USW00013882,6/29/1993,0,0,0,81,92,70
USW00013882,6/30/1993,0.1,0,0,82.5,95,70
USW00013882,7/1/1993,0.01,0,0,83,94,72
USW00013882,7/2/1993,0,0,0,83.5,96,71
USW00013882,7/3/1993,0,0,0,83.5,96,71
USW00013882,7/4/1993,0,0,0,85,98,72
USW00013882,7/5/1993,0,0,0,82.5,92,73
USW00013882,7/6/1993,0,0,0,84,97,71
USW00013882,7/7/1993,0,0,0,85,100,70
USW00013882,7/8/1993,0,0,0,87.5,102,73
USW00013882,7/9/1993,0.04,0,0,85.5,97,74
USW00013882,7/10/1993,0.69,0,0,83,94,72
USW00013882,7/11/1993,0,0,0,83.5,96,71
USW00013882,7/12/1993,0.02,0,0,84.5,96,73
USW00013882,7/13/1993,0,0,0,82.5,93,72
USW00013882,7/14/1993,0,0,0,83.5,94,73
USW00013882,7/15/1993,0.32,0,0,84,95,73
USW00013882,7/16/1993,0,0,0,83,93,73
USW00013882,7/17/1993,0.19,0,0,84.5,96,73
USW00013882,7/18/1993,0,0,0,85.5,98,73
USW00013882,7/19/1993,0,0,0,87,98,76
USW00013882,7/20/1993,0,0,0,86,98,74
USW00013882,7/21/1993,0,0,0,85,99,71
USW00013882,7/22/1993,0,0,0,88,102,74
USW00013882,7/23/1993,0,0,0,88,101,75
USW00013882,7/24/1993,0,0,0,87.5,100,75
USW00013882,7/25/1993,0,0,0,87,99,75
USW00013882,7/26/1993,0,0,0,89,103,75
USW00013882,7/27/1993,0.03,0,0,89.5,103,76
USW00013882,7/28/1993,0,0,0,88,102,74
USW00013882,7/29/1993,0,0,0,91,104,78
USW00013882,7/30/1993,0,0,0,80,93,67
USW00013882,7/31/1993,0,0,0,80.5,97,64
USW00013882,8/1/1993,0,0,0,78,93,63
USW00013882,8/2/1993,0,0,0,84,97,71
USW00013882,8/3/1993,0,0,0,80.5,89,72
USW00013882,8/4/1993,0.28,0,0,77.5,85,70
USW00013882,8/5/1993,0.15,0,0,79,89,69
USW00013882,8/6/1993,1.13,0,0,74,78,70
USW00013882,8/7/1993,0,0,0,77,85,69
USW00013882,8/8/1993,0,0,0,79,90,68
USW00013882,8/9/1993,0,0,0,78.5,92,65
USW00013882,8/10/1993,0,0,0,79,90,68
USW00013882,8/11/1993,0,0,0,82,92,72
USW00013882,8/12/1993,0,0,0,80,92,68
USW00013882,8/13/1993,0.41,0,0,82.5,90,75
USW00013882,8/14/1993,0,0,0,81.5,91,72
USW00013882,8/15/1993,0,0,0,83.5,95,72
USW00013882,8/16/1993,0,0,0,86,98,74
USW00013882,8/17/1993,0,0,0,85,98,72
USW00013882,8/18/1993,0,0,0,87,98,76
USW00013882,8/19/1993,0,0,0,86,99,73
USW00013882,8/20/1993,0,0,0,86.5,99,74
USW00013882,8/21/1993,0,0,0,84.5,97,72
USW00013882,8/22/1993,0,0,0,83,97,69
USW00013882,8/23/1993,0,0,0,83.5,97,70
USW00013882,8/24/1993,0,0,0,85,96,74
USW00013882,8/25/1993,0.08,0,0,86,99,73
USW00013882,8/26/1993,0,0,0,85,98,72
USW00013882,8/27/1993,0.01,0,0,85,98,72
USW00013882,8/28/1993,0.06,0,0,83.5,97,70
USW00013882,8/29/1993,0,0,0,86,100,72
USW00013882,8/30/1993,0,0,0,84,98,70
USW00013882,8/31/1993,0,0,0,85,99,71
USW00013882,9/1/1993,0,0,0,84,99,69
USW00013882,9/2/1993,0.03,0,0,84,93,75
USW00013882,9/3/1993,0,0,0,80,86,74
USW00013882,9/4/1993,0,0,0,79.5,91,68
USW00013882,9/5/1993,0,0,0,76.5,91,62
USW00013882,9/6/1993,0,0,0,77.5,93,62
USW00013882,9/7/1993,0.3,0,0,78.5,93,64
USW00013882,9/8/1993,0,0,0,80,91,69
USW00013882,9/9/1993,0,0,0,77,87,67
USW00013882,9/10/1993,0,0,0,73.5,86,61
USW00013882,9/11/1993,0,0,0,66.5,82,51
USW00013882,9/12/1993,0,0,0,70,90,50
USW00013882,9/13/1993,0,0,0,75,87,63
USW00013882,9/14/1993,0,0,0,79.5,93,66
USW00013882,9/15/1993,0.54,0,0,79.5,87,72
USW00013882,9/16/1993,0.01,0,0,77.5,85,70
USW00013882,9/17/1993,0,0,0,74,87,61
USW00013882,9/18/1993,0,0,0,71,87,55
USW00013882,9/19/1993,0,0,0,71.5,88,55
USW00013882,9/20/1993,0.07,0,0,70,81,59
USW00013882,9/21/1993,0,0,0,76.5,90,63
USW00013882,9/22/1993,0,0,0,73.5,92,55
USW00013882,9/23/1993,0,0,0,75,91,59
USW00013882,9/24/1993,0,0,0,79,89,69
USW00013882,9/25/1993,0.02,0,0,80.5,92,69
USW00013882,9/26/1993,0.54,0,0,79,89,69
USW00013882,9/27/1993,0.17,0,0,62,73,51
USW00013882,9/28/1993,0,0,0,62.5,79,46
USW00013882,9/29/1993,0,0,0,62.5,78,47
USW00013882,9/30/1993,0,0,0,56.5,69,44
USW00013882,10/1/1993,0,0,0,59.5,77,42
USW00013882,10/2/1993,0,0,0,67,86,48
USW00013882,10/3/1993,0.06,0,0,63.5,77,50
USW00013882,10/4/1993,0,0,0,62,81,43
USW00013882,10/5/1993,0,0,0,67.5,87,48
USW00013882,10/6/1993,0,0,0,69,86,52
USW00013882,10/7/1993,0,0,0,68.5,83,54
USW00013882,10/8/1993,0,0,0,71.5,86,57
USW00013882,10/9/1993,0.1,0,0,71,88,54
USW00013882,10/10/1993,0,0,0,58.5,64,53
USW00013882,10/11/1993,0.1,0,0,57,66,48
USW00013882,10/12/1993,0,0,0,53,64,42
USW00013882,10/13/1993,0,0,0,58,74,42
USW00013882,10/14/1993,0,0,0,65.5,78,53
USW00013882,10/15/1993,0.14,0,0,62.5,69,56
USW00013882,10/16/1993,0.19,0,0,65.5,69,62
USW00013882,10/17/1993,0,0,0,67,74,60
USW00013882,10/18/1993,0.04,0,0,67.5,75,60
USW00013882,10/19/1993,0,0,0,72,83,61
USW00013882,10/20/1993,0,0,0,74,83,65
USW00013882,10/21/1993,0.13,0,0,63.5,74,53
USW00013882,10/22/1993,0.01,0,0,55,65,45
USW00013882,10/23/1993,0,0,0,56,69,43
USW00013882,10/24/1993,0,0,0,56.5,70,43
USW00013882,10/25/1993,0,0,0,60.5,72,49
USW00013882,10/26/1993,0.01,0,0,64.5,79,50
USW00013882,10/27/1993,0,0,0,60,74,46
USW00013882,10/28/1993,0,0,0,50.5,68,33
USW00013882,10/29/1993,0.5,0,0,48.5,57,40
USW00013882,10/30/1993,0.52,0,0,46.5,54,39
USW00013882,10/31/1993,0,0,0,39,42,36
USW00013882,11/1/1993,0,0,0,40,53,27
USW00013882,11/2/1993,0,0,0,42.5,56,29
USW00013882,11/3/1993,0,0,0,49,54,44
USW00013882,11/4/1993,0.89,0,0,54.5,57,52
USW00013882,11/5/1993,0.25,0,0,66,77,55
USW00013882,11/6/1993,0,0,0,46.5,55,38
USW00013882,11/7/1993,0,0,0,40.5,51,30
USW00013882,11/8/1993,0,0,0,43.5,60,27
USW00013882,11/9/1993,0,0,0,43.5,53,34
USW00013882,11/10/1993,0,0,0,48,65,31
USW00013882,11/11/1993,0,0,0,48.5,67,30
USW00013882,11/12/1993,0,0,0,51,66,36
USW00013882,11/13/1993,0,0,0,61.5,71,52
USW00013882,11/14/1993,1.07,0,0,70.5,78,63
USW00013882,11/15/1993,0.2,0,0,67,71,63
USW00013882,11/16/1993,0,0,0,65.5,68,63
USW00013882,11/17/1993,0.3,0,0,62,72,52
USW00013882,11/18/1993,0,0,0,56,66,46
USW00013882,11/19/1993,0,0,0,48.5,53,44
USW00013882,11/20/1993,0,0,0,43.5,55,32
USW00013882,11/21/1993,0,0,0,45,61,29
USW00013882,11/22/1993,0,0,0,46,63,29
USW00013882,11/23/1993,0,0,0,48.5,67,30
USW00013882,11/24/1993,0,0,0,51.5,71,32
USW00013882,11/25/1993,0,0,0,54,68,40
USW00013882,11/26/1993,0.45,0,0,52.5,55,50
USW00013882,11/27/1993,0.17,0,0,40.5,51,30
USW00013882,11/28/1993,0,0,0,39,52,26
USW00013882,11/29/1993,0,0,0,44,62,26
USW00013882,11/30/1993,0,0,0,44,59,29
USW00013882,12/1/1993,0,0,0,44.5,59,30
USW00013882,12/2/1993,0,0,0,47.5,57,38
USW00013882,12/3/1993,0.02,0,0,52.5,60,45
USW00013882,12/4/1993,2.03,0,0,58,64,52
USW00013882,12/5/1993,0.01,0,0,45,54,36
USW00013882,12/6/1993,0,0,0,45,57,33
USW00013882,12/7/1993,0,0,0,44,56,32
USW00013882,12/8/1993,0,0,0,49.5,63,36
USW00013882,12/9/1993,0.07,0,0,47,64,30
USW00013882,12/10/1993,0.64,0,0,53,59,47
USW00013882,12/11/1993,0,0,0,40.5,49,32
USW00013882,12/12/1993,0,0,0,36.5,47,26
USW00013882,12/13/1993,0,0,0,42,55,29
USW00013882,12/14/1993,0.39,0,0,44,49,39
USW00013882,12/15/1993,0.06,0,0,45.5,49,42
USW00013882,12/16/1993,0,0,0,52,59,45
USW00013882,12/17/1993,0,0,0,50.5,60,41
USW00013882,12/18/1993,0.13,0,0,44.5,51,38
USW00013882,12/19/1993,0,0,0,41,52,30
USW00013882,12/20/1993,1.02,0,0,37.5,44,31
USW00013882,12/21/1993,0,0,0,37.5,45,30
USW00013882,12/22/1993,0,0,0,35.5,41,30
USW00013882,12/23/1993,0.04,0,0,35,40,30
USW00013882,12/24/1993,0,0,0,32,42,22
USW00013882,12/25/1993,0,0,0,35.5,44,27
USW00013882,12/26/1993,0,0,0,36.5,54,19
USW00013882,12/27/1993,0,0,0,46,62,30
USW00013882,12/28/1993,0.85,0,0,49.5,56,43
USW00013882,12/29/1993,0,0,0,42,53,31
USW00013882,12/30/1993,0,0,0,29.5,38,21
USW00013882,12/31/1993,0,0,0,33,48,18
USW00013882,1/1/1994,0.16,0,0,33,42,24
USW00013882,1/2/1994,0.01,0,0,43.5,48,39
USW00013882,1/3/1994,0.42,0,0,43,46,40
USW00013882,1/4/1994,0,0,0,37,40,34
USW00013882,1/5/1994,0,0,0,37.5,45,30
USW00013882,1/6/1994,0,0,0,41,53,29
USW00013882,1/7/1994,0.75,0,0,47.5,61,34
USW00013882,1/8/1994,0,0,0,27,34,20
USW00013882,1/9/1994,0,0,0,30,40,20
USW00013882,1/10/1994,0,0,0,34,48,20
USW00013882,1/11/1994,1.84,0,0,38.5,41,36
USW00013882,1/12/1994,0.06,0,0,44.5,50,39
USW00013882,1/13/1994,0,0,0,45,50,40
USW00013882,1/14/1994,0,0,0,31,42,20
USW00013882,1/15/1994,0,0,0,17.5,24,11
USW00013882,1/16/1994,0,0,0,20,32,8
USW00013882,1/17/1994,1.18,0,0,31,36,26
USW00013882,1/18/1994,0,0,0,16,26,6
USW00013882,1/19/1994,0,0,0,14,26,2
USW00013882,1/20/1994,0,0,0,21,29,13
USW00013882,1/21/1994,0,0,0,29,40,18
USW00013882,1/22/1994,0,0,0,33.5,50,17
USW00013882,1/23/1994,0,0,0,38.5,53,24
USW00013882,1/24/1994,0,0,0,52.5,65,40
USW00013882,1/25/1994,0.1,0,0,47.5,55,40
USW00013882,1/26/1994,1.04,0,0,52,55,49
USW00013882,1/27/1994,0.57,0,0,51.5,57,46
USW00013882,1/28/1994,0.23,0,0,53,64,42
USW00013882,1/29/1994,0,0,0,39,44,34
USW00013882,1/30/1994,0,0,0,38,47,29
USW00013882,1/31/1994,0,0,0,35,44,26
USW00013882,2/1/1994,0,0,0,29.5,38,21
USW00013882,2/2/1994,0,0,0,31,45,17
USW00013882,2/3/1994,0,0,0,38,54,22
USW00013882,2/4/1994,0,0,0,34.5,46,23
USW00013882,2/5/1994,0.23,0,0,52,63,41
USW00013882,2/6/1994,0,0,0,49,63,35
USW00013882,2/7/1994,0,0,0,47.5,66,29
USW00013882,2/8/1994,0.13,0,0,60.5,69,52
USW00013882,2/9/1994,0.16,0,0,55,72,38
USW00013882,2/10/1994,2.54,0,0,38.5,41,36
USW00013882,2/11/1994,0.94,0,0,43,46,40
USW00013882,2/12/1994,0,0,0,46.5,49,44
USW00013882,2/13/1994,0,0,0,38.5,48,29
USW00013882,2/14/1994,0,0,0,38.5,55,22
USW00013882,2/15/1994,0,0,0,41.5,55,28
USW00013882,2/16/1994,0,0,0,45,64,26
USW00013882,2/17/1994,0,0,0,48,68,28
USW00013882,2/18/1994,0,0,0,54,72,36
USW00013882,2/19/1994,0,0,0,58.5,71,46
USW00013882,2/20/1994,0,0,0,62.5,70,55
USW00013882,2/21/1994,0.77,0,0,61.5,71,52
USW00013882,2/22/1994,0.5,0,0,52.5,57,48
USW00013882,2/23/1994,2.14,0,0,60,71,49
USW00013882,2/24/1994,0,0,0,41.5,50,33
USW00013882,2/25/1994,0,0,0,44.5,61,28
USW00013882,2/26/1994,0,0,0,36,48,24
USW00013882,2/27/1994,0,0,0,35,47,23
USW00013882,2/28/1994,0,0,0,43.5,57,30
USW00013882,3/1/1994,1.5,0,0,44.5,48,41
USW00013882,3/2/1994,0.54,0,0,42.5,47,38
USW00013882,3/3/1994,0,0,0,45,54,36
USW00013882,3/4/1994,0,0,0,56.5,73,40
USW00013882,3/5/1994,0,0,0,52.5,69,36
USW00013882,3/6/1994,0,0,0,54.5,75,34
USW00013882,3/7/1994,0,0,0,59,75,43
USW00013882,3/8/1994,0,0,0,53,65,41
USW00013882,3/9/1994,0.77,0,0,50.5,60,41
USW00013882,3/10/1994,0,0,0,40,46,34
USW00013882,3/11/1994,0,0,0,41,52,30
USW00013882,3/12/1994,0,0,0,43,60,26
USW00013882,3/13/1994,0.02,0,0,48.5,64,33
USW00013882,3/14/1994,0,0,0,51,67,35
USW00013882,3/15/1994,0,0,0,56.5,73,40
USW00013882,3/16/1994,0,0,0,44.5,53,36
USW00013882,3/17/1994,0,0,0,43,58,28
USW00013882,3/18/1994,0,0,0,56.5,74,39
USW00013882,3/19/1994,0,0,0,54,72,36
USW00013882,3/20/1994,0.06,0,0,58.5,75,42
USW00013882,3/21/1994,0.3,0,0,58,67,49
USW00013882,3/22/1994,0,0,0,54.5,69,40
USW00013882,3/23/1994,0,0,0,56.5,77,36
USW00013882,3/24/1994,1.03,0,0,57,61,53
USW00013882,3/25/1994,0.02,0,0,51,60,42
USW00013882,3/26/1994,0.01,0,0,52.5,66,39
USW00013882,3/27/1994,6.19,0,0,60,66,54
USW00013882,3/28/1994,0.34,0,0,49.5,54,45
USW00013882,3/29/1994,0,0,0,46,55,37
USW00013882,3/30/1994,0.22,0,0,47.5,62,33
USW00013882,3/31/1994,0.02,0,0,42.5,49,36
USW00013882,4/1/1994,0,0,0,46.5,65,28
USW00013882,4/2/1994,0,0,0,56,74,38
USW00013882,4/3/1994,0.24,0,0,51,58,44
USW00013882,4/4/1994,0,0,0,53,64,42
USW00013882,4/5/1994,1.02,0,0,51.5,63,40
USW00013882,4/6/1994,0.36,0,0,55,68,42
USW00013882,4/7/1994,0,0,0,46,55,37
USW00013882,4/8/1994,0,0,0,53.5,71,36
USW00013882,4/9/1994,0,0,0,61,76,46
USW00013882,4/10/1994,0,0,0,70,79,61
USW00013882,4/11/1994,0.06,0,0,73.5,86,61
USW00013882,4/12/1994,0.23,0,0,75.5,85,66
USW00013882,4/13/1994,0,0,0,64.5,76,53
USW00013882,4/14/1994,0,0,0,66,84,48
USW00013882,4/15/1994,2.73,0,0,66,72,60
USW00013882,4/16/1994,0,0,0,61.5,73,50
USW00013882,4/17/1994,0,0,0,62.5,81,44
USW00013882,4/18/1994,0,0,0,65,86,44
USW00013882,4/19/1994,0,0,0,68,86,50
USW00013882,4/20/1994,0,0,0,71,87,55
USW00013882,4/21/1994,0,0,0,69,88,50
USW00013882,4/22/1994,0,0,0,66.5,81,52
USW00013882,4/23/1994,0,0,0,64,78,50
USW00013882,4/24/1994,0,0,0,64.5,81,48
USW00013882,4/25/1994,0,0,0,69,85,53
USW00013882,4/26/1994,0,0,0,73,85,61
USW00013882,4/27/1994,1.15,0,0,76.5,90,63
USW00013882,4/28/1994,0,0,0,74,87,61
USW00013882,4/29/1994,0,0,0,75.5,87,64
USW00013882,4/30/1994,0,0,0,72,81,63
USW00013882,5/1/1994,0.05,0,0,59.5,72,47
USW00013882,5/2/1994,0,0,0,59,73,45
USW00013882,5/3/1994,1.03,0,0,57,59,55
USW00013882,5/4/1994,0,0,0,61.5,69,54
USW00013882,5/5/1994,0,0,0,61.5,75,48
USW00013882,5/6/1994,0,0,0,64.5,80,49
USW00013882,5/7/1994,0.33,0,0,68,80,56
USW00013882,5/8/1994,0.05,0,0,61.5,72,51
USW00013882,5/9/1994,0,0,0,64,79,49
USW00013882,5/10/1994,0,0,0,67.5,81,54
USW00013882,5/11/1994,0,0,0,65,82,48
USW00013882,5/12/1994,0,0,0,70,85,55
USW00013882,5/13/1994,0,0,0,67,77,57
USW00013882,5/14/1994,0.77,0,0,70.5,81,60
USW00013882,5/15/1994,0.55,0,0,73.5,83,64
USW00013882,5/16/1994,0,0,0,70.5,81,60
USW00013882,5/17/1994,0,0,0,66.5,79,54
USW00013882,5/18/1994,0,0,0,65.5,77,54
USW00013882,5/19/1994,0,0,0,60.5,70,51
USW00013882,5/20/1994,0,0,0,62,73,51
USW00013882,5/21/1994,0,0,0,62,76,48
USW00013882,5/22/1994,0,0,0,66,83,49
USW00013882,5/23/1994,0,0,0,70,87,53
USW00013882,5/24/1994,0,0,0,73,87,59
USW00013882,5/25/1994,0,0,0,72,85,59
USW00013882,5/26/1994,0.5,0,0,69,74,64
USW00013882,5/27/1994,0,0,0,66,75,57
USW00013882,5/28/1994,0,0,0,66,80,52
USW00013882,5/29/1994,0,0,0,67,82,52
USW00013882,5/30/1994,0,0,0,71.5,83,60
USW00013882,5/31/1994,0,0,0,71,84,58
USW00013882,6/1/1994,0,0,0,76.5,90,63
USW00013882,6/2/1994,0.24,0,0,77,90,64
USW00013882,6/3/1994,0,0,0,75.5,89,62
USW00013882,6/4/1994,0,0,0,77.5,90,65
USW00013882,6/5/1994,0.38,0,0,77.5,89,66
USW00013882,6/6/1994,0.15,0,0,76,83,69
USW00013882,6/7/1994,0.36,0,0,77.5,85,70
USW00013882,6/8/1994,0,0,0,78,87,69
USW00013882,6/9/1994,0.22,0,0,77,85,69
USW00013882,6/10/1994,0,0,0,78.5,88,69
USW00013882,6/11/1994,0,0,0,76.5,86,67
USW00013882,6/12/1994,0.11,0,0,77.5,88,67
USW00013882,6/13/1994,0.02,0,0,77.5,88,67
USW00013882,6/14/1994,0.89,0,0,79,88,70
USW00013882,6/15/1994,0,0,0,80,90,70
USW00013882,6/16/1994,0.04,0,0,80,91,69
USW00013882,6/17/1994,0.58,0,0,80,92,68
USW00013882,6/18/1994,0.05,0,0,79,90,68
USW00013882,6/19/1994,0.12,0,0,77.5,90,65
USW00013882,6/20/1994,0,0,0,82,94,70
USW00013882,6/21/1994,0,0,0,82.5,94,71
USW00013882,6/22/1994,0,0,0,81,92,70
USW00013882,6/23/1994,0,0,0,79.5,88,71
USW00013882,6/24/1994,0.09,0,0,76.5,83,70
USW00013882,6/25/1994,0.05,0,0,73.5,84,63
USW00013882,6/26/1994,3.72,0,0,72,82,62
USW00013882,6/27/1994,0,0,0,76,86,66
USW00013882,6/28/1994,0,0,0,76.5,90,63
USW00013882,6/29/1994,0.24,0,0,76,83,69
USW00013882,6/30/1994,0,0,0,78,88,68
USW00013882,7/1/1994,0,0,0,78,91,65
USW00013882,7/2/1994,0,0,0,78.5,89,68
USW00013882,7/3/1994,0.49,0,0,78.5,88,69
USW00013882,7/4/1994,0.16,0,0,78,86,70
USW00013882,7/5/1994,0.55,0,0,80,88,72
USW00013882,7/6/1994,0,0,0,78,85,71
USW00013882,7/7/1994,0.01,0,0,74.5,78,71
USW00013882,7/8/1994,0.45,0,0,78,84,72
USW00013882,7/9/1994,0,0,0,78.5,87,70
USW00013882,7/10/1994,0.42,0,0,75.5,81,70
USW00013882,7/11/1994,3.33,0,0,75.5,80,71
USW00013882,7/12/1994,1.41,0,0,76,82,70
USW00013882,7/13/1994,1.06,0,0,77.5,84,71
USW00013882,7/14/1994,0,0,0,79,87,71
USW00013882,7/15/1994,0.03,0,0,79,87,71
USW00013882,7/16/1994,0.82,0,0,77,85,69
USW00013882,7/17/1994,0.16,0,0,80.5,89,72
USW00013882,7/18/1994,0,0,0,81,91,71
USW00013882,7/19/1994,0,0,0,80,91,69
USW00013882,7/20/1994,0,0,0,80,90,70
USW00013882,7/21/1994,0.37,0,0,79.5,88,71
USW00013882,7/22/1994,0,0,0,78,87,69
USW00013882,7/23/1994,0,0,0,79,89,69
USW00013882,7/24/1994,0,0,0,80.5,92,69
USW00013882,7/25/1994,0,0,0,77.5,86,69
USW00013882,7/26/1994,0.83,0,0,79,88,70
USW00013882,7/27/1994,1.78,0,0,73,79,67
USW00013882,7/28/1994,0,0,0,73.5,83,64
USW00013882,7/29/1994,0,0,0,72.5,84,61
USW00013882,7/30/1994,0,0,0,74,85,63
USW00013882,7/31/1994,0.06,0,0,76,85,67
USW00013882,8/1/1994,0,0,0,75,84,66
USW00013882,8/2/1994,0.04,0,0,75.5,83,68
USW00013882,8/3/1994,0.58,0,0,75,82,68
USW00013882,8/4/1994,0,0,0,76.5,86,67
USW00013882,8/5/1994,0.33,0,0,77.5,85,70
USW00013882,8/6/1994,0,0,0,74.5,85,64
USW00013882,8/7/1994,0,0,0,76,84,68
USW00013882,8/8/1994,0,0,0,75.5,86,65
USW00013882,8/9/1994,0,0,0,78,90,66
USW00013882,8/10/1994,0,0,0,79,91,67
USW00013882,8/11/1994,0,0,0,80.5,92,69
USW00013882,8/12/1994,0,0,0,80,91,69
USW00013882,8/13/1994,0,0,0,78.5,89,68
USW00013882,8/14/1994,0,0,0,80.5,88,73
USW00013882,8/15/1994,1.61,0,0,77,83,71
USW00013882,8/16/1994,0.04,0,0,76.5,82,71
USW00013882,8/17/1994,0.01,0,0,78.5,89,68
USW00013882,8/18/1994,0,0,0,77,88,66
USW00013882,8/19/1994,0,0,0,77.5,88,67
USW00013882,8/20/1994,1.71,0,0,76.5,86,67
USW00013882,8/21/1994,0.62,0,0,73.5,82,65
USW00013882,8/22/1994,0,0,0,72,83,61
USW00013882,8/23/1994,0,0,0,74,85,63
USW00013882,8/24/1994,0,0,0,75.5,85,66
USW00013882,8/25/1994,0,0,0,76.5,86,67
USW00013882,8/26/1994,0,0,0,78,89,67
USW00013882,8/27/1994,0,0,0,78,89,67
USW00013882,8/28/1994,0,0,0,77.5,88,67
USW00013882,8/29/1994,0.01,0,0,78.5,90,67
USW00013882,8/30/1994,0,0,0,79,90,68
USW00013882,8/31/1994,0.1,0,0,81.5,92,71
USW00013882,9/1/1994,0.19,0,0,77.5,85,70
USW00013882,9/2/1994,0,0,0,70,73,67
USW00013882,9/3/1994,0.01,0,0,71.5,78,65
USW00013882,9/4/1994,0,0,0,70.5,80,61
USW00013882,9/5/1994,0.1,0,0,70.5,76,65
USW00013882,9/6/1994,0.03,0,0,75,82,68
USW00013882,9/7/1994,0,0,0,72.5,83,62
USW00013882,9/8/1994,0.36,0,0,67,75,59
USW00013882,9/9/1994,0,0,0,73.5,84,63
USW00013882,9/10/1994,0,0,0,72.5,84,61
USW00013882,9/11/1994,0,0,0,71.5,85,58
USW00013882,9/12/1994,0,0,0,73.5,86,61
USW00013882,9/13/1994,0,0,0,75,88,62
USW00013882,9/14/1994,0,0,0,76,88,64
USW00013882,9/15/1994,0,0,0,76,88,64
USW00013882,9/16/1994,0.15,0,0,76,88,64
USW00013882,9/17/1994,0.5,0,0,78,86,70
USW00013882,9/18/1994,0,0,0,73,81,65
USW00013882,9/19/1994,0,0,0,70.5,80,61
USW00013882,9/20/1994,0,0,0,69,79,59
USW00013882,9/21/1994,0,0,0,65.5,78,53
USW00013882,9/22/1994,0,0,0,69.5,79,60
USW00013882,9/23/1994,1.14,0,0,64.5,66,63
USW00013882,9/24/1994,0.16,0,0,70,79,61
USW00013882,9/25/1994,0,0,0,64,75,53
USW00013882,9/26/1994,0.23,0,0,60.5,73,48
USW00013882,9/27/1994,0.07,0,0,64,75,53
USW00013882,9/28/1994,0,0,0,64,80,48
USW00013882,9/29/1994,0,0,0,65,80,50
USW00013882,9/30/1994,0,0,0,66.5,83,50
USW00013882,10/1/1994,0,0,0,69,85,53
USW00013882,10/2/1994,0.5,0,0,67,72,62
USW00013882,10/3/1994,0.31,0,0,71,79,63
USW00013882,10/4/1994,0,0,0,67,79,55
USW00013882,10/5/1994,0,0,0,61,73,49
USW00013882,10/6/1994,0,0,0,64,77,51
USW00013882,10/7/1994,0,0,0,64.5,76,53
USW00013882,10/8/1994,0,0,0,64.5,76,53
USW00013882,10/9/1994,1.15,0,0,62,67,57
USW00013882,10/10/1994,0,0,0,60,67,53
USW00013882,10/11/1994,0,0,0,60.5,70,51
USW00013882,10/12/1994,0.8,0,0,53,56,50
USW00013882,10/13/1994,0.83,0,0,60,66,54
USW00013882,10/14/1994,0.56,0,0,65,71,59
USW00013882,10/15/1994,0,0,0,65,72,58
USW00013882,10/16/1994,0,0,0,62,74,50
USW00013882,10/17/1994,0,0,0,60.5,74,47
USW00013882,10/18/1994,0,0,0,60.5,71,50
USW00013882,10/19/1994,0.18,0,0,62.5,68,57
USW00013882,10/20/1994,0.18,0,0,64.5,74,55
USW00013882,10/21/1994,0,0,0,65,77,53
USW00013882,10/22/1994,0.47,0,0,64.5,70,59
USW00013882,10/23/1994,0,0,0,60,73,47
USW00013882,10/24/1994,0,0,0,56.5,72,41
USW00013882,10/25/1994,0,0,0,57.5,68,47
USW00013882,10/26/1994,0.03,0,0,51.5,61,42
USW00013882,10/27/1994,0,0,0,49.5,63,36
USW00013882,10/28/1994,0,0,0,50.5,66,35
USW00013882,10/29/1994,0,0,0,52.5,72,33
USW00013882,10/30/1994,0,0,0,64.5,73,56
USW00013882,10/31/1994,0.04,0,0,67,74,60
USW00013882,11/1/1994,0,0,0,52,65,39
USW00013882,11/2/1994,0,0,0,51.5,69,34
USW00013882,11/3/1994,0,0,0,54.5,74,35
USW00013882,11/4/1994,0,0,0,56.5,75,38
USW00013882,11/5/1994,0.31,0,0,63.5,76,51
USW00013882,11/6/1994,0.25,0,0,58,69,47
USW00013882,11/7/1994,0,0,0,58,72,44
